%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100816.290,301.870,1.163,9.961,57.715,-0.088,-8.214,24.563,2.890,-16.286,-19.757,-22.418,-18.686,-14.341,-10.494,-18.755,-31.736,-49.701,-49.866,-51.411,-50.060,-48.973,-7.000,-0.000,-0.000,0.000,-172.151,215.724
100828.385,301.868,1.164,9.960,57.715,-0.248,-7.674,24.563,3.212,-16.286,-18.785,-22.625,-17.831,-12.843,-10.717,-20.526,-31.420,-50.020,-50.389,-51.829,-48.299,-50.211,-7.000,-0.000,-0.000,0.000,-172.184,215.724
100824.353,301.867,1.164,9.953,57.636,-0.088,-8.214,24.898,3.105,-16.599,-18.893,-21.587,-18.686,-13.592,-9.266,-25.215,-32.474,-50.020,-48.298,-50.993,-49.853,-50.324,-7.000,-0.000,-0.000,0.000,-172.151,215.765
100812.259,301.868,1.163,9.947,57.557,-0.248,-9.403,25.009,3.854,-17.017,-19.001,-21.691,-18.365,-13.485,-9.824,-22.506,-34.161,-47.046,-46.416,-53.500,-51.201,-53.138,-7.000,-0.000,-0.000,0.000,-172.184,215.754
100828.385,301.865,1.164,9.960,57.715,-0.088,-10.160,24.563,3.426,-15.555,-19.217,-21.795,-18.365,-13.378,-9.712,-20.943,-32.791,-45.135,-47.671,-52.456,-53.377,-54.602,-7.000,-0.000,-0.000,0.000,-172.135,215.744
100820.322,301.863,1.164,9.926,57.320,0.072,-11.457,25.344,3.533,-16.077,-18.354,-22.521,-18.472,-13.057,-10.047,-23.652,-31.314,-46.090,-47.880,-54.023,-54.414,-56.403,-7.000,-0.000,-0.000,0.000,-172.168,215.744
100816.290,301.868,1.163,9.947,57.557,-0.088,-12.321,24.898,3.426,-15.451,-18.893,-21.795,-18.259,-12.950,-9.154,-22.610,-30.260,-44.179,-46.312,-55.799,-55.554,-57.416,-7.000,-0.000,-0.000,0.000,-172.135,215.734
100816.290,301.868,1.163,9.940,57.478,-0.088,-13.402,24.898,4.175,-16.704,-18.893,-21.899,-17.831,-13.806,-10.270,-19.067,-30.893,-43.542,-48.507,-54.650,-56.797,-59.668,-7.000,-0.000,-0.000,0.000,-172.151,215.754
100824.353,301.867,1.164,9.960,57.715,0.072,-13.726,24.563,3.854,-15.973,-19.001,-22.521,-18.259,-13.271,-10.605,-17.400,-27.519,-45.666,-46.834,-57.994,-58.974,-59.555,-7.000,-0.000,-0.000,0.000,-172.184,215.734
100824.353,301.868,1.164,9.974,57.873,0.072,-14.807,25.233,3.426,-16.286,-18.030,-22.729,-18.259,-13.378,-10.717,-14.587,-29.522,-41.312,-50.702,-59.770,-60.114,-62.370,-7.000,-0.000,-0.000,0.000,-172.168,215.744
100828.385,301.870,1.164,9.980,57.952,-0.088,-15.780,25.679,3.854,-15.764,-18.893,-22.106,-18.686,-14.020,-10.828,-15.733,-27.734,-43.011,-49.343,-60.711,-60.529,-63.270,-7.000,-0.000,-0.000,0.000,-172.119,215.734
100828.385,301.870,1.164,9.980,57.952,0.232,-17.509,25.344,4.389,-16.599,-18.677,-21.795,-18.365,-14.234,-10.270,-14.900,-26.890,-42.586,-50.180,-61.651,-60.321,-63.721,-7.000,-0.000,-0.000,0.000,-172.168,215.734
100828.385,301.865,1.164,9.960,57.715,0.232,-16.969,24.563,3.961,-16.495,-19.001,-22.521,-18.579,-13.378,-10.270,-15.108,-25.730,-43.011,-51.121,-61.651,-61.358,-63.721,-7.000,-0.000,-0.000,0.000,-172.151,215.734
100820.322,301.868,1.164,9.954,57.636,0.232,-17.401,25.456,2.997,-16.077,-19.325,-22.625,-18.686,-13.806,-9.489,-14.483,-25.730,-41.736,-52.062,-61.547,-61.047,-63.383,-7.000,-0.000,-0.000,0.000,-172.168,215.724
100816.290,301.873,1.163,9.961,57.715,0.232,-17.509,25.679,3.854,-16.390,-19.217,-21.795,-19.433,-13.378,-9.600,-15.316,-24.887,-44.073,-52.062,-61.965,-60.322,-61.807,-7.000,-0.000,-0.000,0.000,-172.135,215.724
100816.290,301.865,1.163,9.960,57.715,0.072,-16.969,25.568,4.389,-16.077,-19.217,-21.380,-17.831,-14.020,-9.489,-14.274,-24.676,-44.391,-52.062,-60.084,-59.389,-60.906,-7.000,-0.000,-0.000,0.000,-172.119,215.754
100824.353,301.860,1.164,9.960,57.715,-0.088,-16.107,24.786,4.389,-15.660,-18.785,-22.625,-18.045,-13.057,-10.047,-13.337,-25.309,-45.241,-52.793,-59.979,-58.767,-60.118,-7.000,-0.000,-0.000,0.000,-172.151,215.734
100828.385,301.867,1.164,9.946,57.557,-0.088,-14.918,26.237,3.747,-15.660,-18.354,-22.002,-19.006,-13.164,-9.377,-14.691,-24.887,-44.498,-52.793,-60.397,-57.731,-58.767,-7.000,-0.000,-0.000,0.000,-172.135,215.744
100820.322,301.865,1.164,9.953,57.636,0.072,-14.485,25.902,4.817,-16.599,-18.785,-22.002,-18.472,-12.629,-9.266,-14.170,-24.254,-45.984,-51.748,-60.397,-57.627,-57.867,-7.000,-0.000,-0.000,0.000,-172.119,215.765
100832.416,301.865,1.164,9.967,57.794,0.072,-14.161,25.121,3.533,-15.555,-19.001,-21.380,-18.152,-13.485,-9.489,-12.816,-25.309,-46.303,-52.793,-58.830,-57.212,-56.628,-7.000,-0.000,-0.000,0.000,-172.119,215.734
100824.353,301.896,1.163,20.061,234.110,-0.568,-84.316,98.794,-3.207,-93.124,-101.361,-112.175,-103.892,-88.188,-61.845,-6.878,-26.992,-56.392,-75.583,-115.047,-312.180,-371.068,-7.000,-0.000,-0.000,0.000,-170.977,215.734
100816.290,301.891,1.163,20.065,234.189,-0.728,-83.235,98.139,-2.138,-93.332,-101.685,-111.345,-104.640,-88.830,-62.180,-6.565,-26.886,-56.604,-74.329,-118.287,-310.107,-371.068,-7.000,-0.000,-0.000,0.000,-171.026,215.724
100816.290,301.888,1.163,20.061,234.110,-0.889,-83.560,98.251,-2.245,-92.393,-101.793,-111.553,-103.786,-88.830,-61.622,-6.461,-26.570,-56.817,-75.165,-115.570,-307.930,-371.969,-7.000,-0.000,-0.000,0.000,-171.026,215.744
100824.353,301.889,1.163,20.054,233.952,-1.049,-82.587,97.804,-2.352,-92.392,-100.821,-111.553,-104.213,-87.974,-62.738,-6.357,-26.148,-57.454,-74.956,-114.838,-308.656,-373.995,-7.000,-0.000,-0.000,0.000,-170.977,215.744
100816.290,301.889,1.163,20.058,234.031,-0.568,-84.424,98.697,-2.993,-93.019,-101.361,-111.553,-104.960,-88.402,-62.738,-6.774,-27.203,-56.392,-75.165,-115.256,-307.412,-374.896,-7.000,-0.000,-0.000,0.000,-171.026,215.734
100816.290,301.888,1.163,20.058,234.031,-1.049,-85.614,97.469,-2.458,-93.958,-101.901,-111.569,-104.213,-88.937,-62.961,-6.774,-27.835,-56.923,-74.851,-115.988,-309.174,-374.558,-7.000,-0.000,-0.000,0.000,-171.042,215.734
100808.228,301.889,1.163,20.052,233.872,-1.049,-85.397,97.804,-3.100,-93.541,-102.872,-112.192,-104.533,-89.044,-63.296,-6.148,-27.097,-57.454,-75.583,-115.779,-307.101,-375.797,-7.000,-0.000,-0.000,0.000,-171.075,215.734
100820.322,301.889,1.163,20.058,234.031,-0.889,-85.830,97.916,-3.207,-93.019,-101.145,-112.607,-104.106,-89.044,-62.961,-7.295,-26.675,-56.498,-74.956,-115.570,-310.003,-375.346,-7.000,-0.000,-0.000,0.000,-171.091,215.724
100824.353,301.884,1.164,20.057,234.031,-0.728,-85.181,97.469,-3.420,-92.706,-101.793,-111.777,-104.853,-89.472,-63.631,-8.024,-26.570,-56.392,-74.851,-117.242,-309.381,-375.009,-7.000,-0.000,-0.000,0.000,-171.059,215.734
100820.322,301.891,1.163,20.068,234.268,-0.728,-87.559,97.469,-3.420,-94.063,-102.224,-111.777,-104.212,-89.258,-63.743,-7.294,-27.624,-56.923,-75.060,-114.316,-311.558,-372.757,-7.000,-0.000,-0.000,0.000,-171.107,215.734
100820.322,301.889,1.163,20.064,234.189,-0.889,-84.316,96.911,-3.207,-92.914,-101.685,-111.984,-103.999,-88.401,-63.408,-7.085,-26.152,-57.348,-73.911,-115.047,-312.698,-373.095,-7.000,-0.000,-0.000,0.000,-171.075,215.734
100828.385,301.892,1.164,20.064,234.189,-1.049,-83.560,98.585,-3.100,-92.497,-101.361,-112.088,-103.999,-88.508,-62.403,-7.294,-26.258,-55.755,-74.851,-115.674,-310.418,-372.307,-7.000,-0.000,-0.000,0.000,-171.059,215.744
100832.416,301.884,1.164,20.060,234.110,-1.049,-83.235,97.581,-2.458,-93.436,-101.469,-111.880,-105.494,-88.723,-63.073,-6.773,-26.680,-55.861,-74.224,-117.346,-309.796,-373.207,-7.000,-0.000,-0.000,0.000,-171.107,215.724
100828.385,301.889,1.164,20.057,234.031,-1.049,-84.316,98.139,-2.886,-92.497,-101.901,-111.569,-103.678,-89.258,-62.738,-5.939,-26.363,-55.967,-73.702,-114.211,-308.863,-372.982,-7.000,-0.000,-0.000,0.000,-171.124,215.744
100816.290,301.891,1.163,20.055,233.952,-1.049,-83.127,97.804,-2.779,-92.288,-101.145,-111.361,-104.212,-87.866,-62.292,-6.252,-25.836,-56.605,-74.015,-114.420,-307.828,-372.870,-7.000,-0.000,-0.000,0.000,-171.140,215.734
100820.322,301.888,1.163,20.054,233.952,-1.369,-83.884,98.809,-3.527,-92.706,-101.361,-111.777,-104.533,-88.294,-62.292,-7.606,-26.047,-56.605,-75.374,-116.406,-309.797,-372.758,-7.000,-0.000,-0.000,0.000,-171.140,215.734
100824.353,301.888,1.163,20.054,233.952,-1.209,-84.411,97.469,-2.458,-94.063,-101.793,-111.777,-104.533,-89.151,-63.073,-7.294,-26.469,-56.817,-74.956,-117.242,-311.559,-373.996,-7.000,-0.000,-0.000,0.000,-171.124,215.734
100824.353,301.891,1.163,20.057,234.031,-1.209,-84.627,97.357,-2.993,-93.228,-102.440,-111.673,-103.892,-89.258,-62.850,-6.460,-26.258,-56.498,-73.493,-114.734,-312.388,-371.632,-7.000,-0.000,-0.000,0.000,-171.140,215.744
100824.353,301.891,1.163,20.057,234.031,-1.369,-83.655,98.474,-2.245,-92.497,-101.145,-112.192,-103.572,-87.866,-62.403,-5.626,-25.414,-55.224,-73.597,-116.510,-311.248,-372.195,-7.000,-0.000,-0.000,0.000,-171.156,215.754
100828.385,301.888,1.164,20.060,234.110,-1.209,-83.222,98.809,-2.565,-92.184,-101.145,-110.842,-104.426,-88.401,-61.399,-6.564,-25.625,-55.967,-72.865,-116.406,-311.974,-371.970,-7.000,-0.000,-0.000,0.000,-171.189,215.744
100844.511,301.909,1.164,29.835,517.906,-2.970,-282.784,225.718,-3.955,-210.363,-228.737,-249.982,-235.226,-200.777,-144.565,-13.443,-63.262,-127.758,-178.033,-270.847,-482.365,-902.900,-7.000,-0.000,-0.000,0.000,-170.276,215.734
100848.542,301.907,1.164,29.828,517.669,-3.290,-284.406,225.976,-4.169,-209.841,-228.953,-250.605,-233.731,-200.991,-144.454,-13.339,-63.894,-128.183,-178.347,-270.011,-483.194,-902.563,-7.000,-0.000,-0.000,0.000,-170.276,215.734
100844.511,301.905,1.164,29.819,517.353,-3.610,-282.676,224.413,-4.276,-209.528,-228.197,-249.775,-233.838,-199.707,-142.556,-12.192,-62.207,-128.289,-177.197,-268.444,-482.365,-899.191,-7.000,-0.000,-0.000,0.000,-170.308,215.734
100840.479,301.904,1.164,29.822,517.432,-3.610,-281.271,226.646,-4.489,-208.692,-227.333,-249.878,-234.372,-199.279,-141.663,-12.922,-63.262,-127.227,-178.452,-269.907,-484.127,-903.575,-7.000,-0.000,-0.000,0.000,-170.276,215.744
100848.542,301.907,1.164,29.819,517.353,-3.770,-282.676,224.636,-5.451,-211.198,-229.924,-251.539,-236.187,-201.312,-144.900,-14.902,-64.211,-129.245,-178.870,-270.847,-487.133,-901.327,-7.000,-0.000,-0.000,0.000,-170.259,215.744
100844.511,301.909,1.164,29.822,517.432,-3.290,-282.568,226.088,-3.848,-209.318,-227.765,-249.188,-232.877,-200.028,-141.886,-12.505,-61.469,-127.440,-176.883,-268.757,-484.231,-901.664,-7.000,-0.000,-0.000,0.000,-170.276,215.734
100840.479,301.905,1.164,29.815,517.195,-3.130,-279.757,224.971,-4.917,-208.692,-227.765,-249.914,-233.731,-199.814,-143.896,-14.485,-63.051,-129.351,-178.974,-269.802,-484.956,-902.451,-7.000,-0.000,-0.000,0.000,-170.243,215.744
100836.448,301.910,1.164,29.812,517.037,-3.450,-283.649,226.423,-6.093,-210.154,-228.089,-250.226,-234.478,-200.670,-144.342,-15.110,-62.524,-128.183,-179.392,-269.802,-484.645,-903.800,-7.000,-0.000,-0.000,0.000,-170.259,215.754
100848.542,301.904,1.164,29.803,516.800,-3.130,-284.297,224.190,-4.703,-210.884,-228.305,-250.330,-235.012,-200.991,-144.789,-14.172,-62.946,-128.502,-178.452,-271.683,-485.785,-901.776,-7.000,-0.000,-0.000,0.000,-170.243,215.754
100852.574,301.907,1.164,29.804,516.879,-3.130,-283.973,225.306,-4.489,-210.049,-228.845,-250.537,-234.692,-202.275,-145.012,-14.587,-63.156,-128.502,-179.183,-270.325,-487.651,-906.160,-7.000,-0.000,-0.000,0.000,-170.243,215.744
100848.542,301.907,1.164,29.805,516.879,-3.130,-284.622,222.515,-6.734,-211.511,-229.492,-252.717,-236.507,-202.168,-148.250,-16.879,-64.432,-130.201,-180.438,-271.579,-487.236,-905.935,-7.000,-0.000,-0.000,0.000,-170.210,215.734
100848.542,301.902,1.164,29.793,516.484,-3.290,-286.676,224.636,-6.734,-211.302,-229.384,-251.679,-235.653,-201.633,-146.352,-16.567,-63.588,-129.139,-179.915,-271.161,-485.993,-906.722,-7.000,-0.000,-0.000,0.000,-170.210,215.744
100852.574,301.902,1.164,29.797,516.642,-3.770,-286.784,224.078,-6.093,-212.868,-229.924,-251.679,-236.507,-202.917,-148.808,-17.609,-65.170,-130.520,-180.856,-272.415,-487.858,-907.846,-7.000,-0.000,-0.000,0.000,-170.210,215.734
100848.542,301.905,1.164,29.784,516.168,-3.450,-287.865,223.632,-7.162,-211.928,-230.572,-252.302,-236.293,-203.131,-148.026,-17.088,-63.272,-128.714,-179.393,-269.384,-486.200,-905.373,-7.000,-0.000,-0.000,0.000,-170.194,215.754
100852.574,301.904,1.164,29.786,516.247,-3.770,-284.189,224.413,-4.383,-209.110,-227.549,-250.433,-233.304,-199.385,-144.789,-13.649,-62.217,-127.865,-177.197,-268.966,-483.611,-903.687,-7.000,-0.000,-0.000,0.000,-170.162,215.734
100856.605,301.905,1.164,29.781,516.088,-3.450,-283.649,225.530,-5.451,-211.198,-229.168,-250.641,-235.439,-201.526,-144.342,-15.004,-63.799,-128.502,-179.079,-270.116,-485.062,-904.588,-7.000,-0.000,-0.000,0.000,-170.178,215.724
100844.511,301.902,1.164,29.783,516.088,-3.450,-285.333,225.306,-5.451,-211.406,-228.737,-251.056,-234.585,-200.456,-143.449,-13.024,-63.061,-127.758,-176.884,-270.011,-481.123,-902.565,-7.000,-0.000,-0.000,0.000,-170.162,215.734
100832.416,301.909,1.164,29.787,516.168,-3.610,-281.875,225.753,-4.062,-209.005,-228.845,-250.122,-234.478,-199.599,-142.780,-13.128,-62.112,-128.183,-177.511,-269.175,-481.227,-903.014,-7.000,-0.000,-0.000,0.000,-170.162,215.744
100848.542,301.905,1.164,29.780,516.009,-3.450,-282.523,226.646,-5.879,-211.093,-229.384,-251.886,-235.226,-201.205,-144.231,-14.379,-63.166,-128.183,-178.766,-269.802,-482.056,-902.677,-7.000,-0.000,-0.000,0.000,-170.162,215.744
100836.448,301.910,1.164,29.786,516.168,-3.610,-282.523,226.423,-5.238,-210.154,-228.197,-249.811,-234.265,-199.171,-141.775,-13.753,-62.006,-126.803,-177.093,-268.966,-479.361,-897.844,-7.000,-0.000,-0.000,0.000,-170.194,215.734
100844.511,301.912,1.164,9.994,58.110,-0.728,53.591,-29.428,-37.519,-33.825,-25.583,-28.018,-26.160,-26.649,-26.569,-12.401,-6.326,-8.708,-5.227,-9.718,-12.541,-15.874,3.000,-0.000,-0.000,0.000,-171.564,215.754
100836.448,301.912,1.164,9.981,57.952,-0.568,54.241,-28.648,-36.771,-33.408,-25.583,-26.876,-27.334,-26.756,-27.239,-11.880,-5.799,-8.815,-4.913,-9.718,-11.919,-14.410,3.000,-0.000,-0.000,0.000,-171.580,215.734
100828.385,301.909,1.163,9.988,58.031,-0.408,53.483,-29.651,-36.343,-33.199,-25.367,-26.980,-26.267,-27.184,-26.011,-11.359,-6.537,-8.071,-4.809,-9.509,-11.816,-14.748,3.000,-0.000,-0.000,0.000,-171.597,215.744
100824.353,301.915,1.163,9.988,58.031,-0.568,54.674,-30.209,-37.305,-33.303,-25.475,-27.292,-27.014,-26.114,-25.676,-11.880,-5.904,-9.133,-4.913,-9.300,-12.126,-14.636,3.000,-0.000,-0.000,0.000,-171.564,215.744
100824.353,301.912,1.163,9.968,57.794,-0.728,54.458,-28.871,-38.053,-33.199,-25.799,-27.395,-27.121,-26.542,-25.564,-11.776,-6.115,-8.177,-5.332,-9.822,-11.816,-14.523,3.000,-0.000,-0.000,0.000,-171.597,215.754
100828.385,301.917,1.163,9.988,58.031,-0.728,54.025,-29.094,-36.984,-33.721,-26.015,-27.088,-27.548,-26.435,-26.346,-11.359,-5.799,-8.496,-4.704,-9.718,-11.712,-13.960,3.000,-0.000,-0.000,0.000,-171.597,215.744
100832.416,301.915,1.163,9.988,58.031,-0.889,54.241,-29.428,-37.091,-34.034,-26.015,-27.711,-25.946,-27.398,-26.680,-10.421,-6.010,-8.496,-4.809,-8.673,-12.230,-13.510,3.000,-0.000,-0.000,0.000,-171.662,215.734
100844.511,301.909,1.164,9.980,57.952,-0.568,54.674,-29.986,-37.732,-34.034,-25.907,-27.296,-26.267,-26.435,-29.136,-11.150,-5.799,-8.284,-4.704,-8.882,-11.608,-13.397,3.000,-0.000,-0.000,0.000,-171.629,215.734
100820.322,301.917,1.163,10.002,58.189,-0.568,54.241,-29.763,-38.053,-34.138,-26.555,-27.607,-27.014,-27.077,-27.350,-11.567,-5.799,-8.071,-5.332,-8.777,-11.816,-13.622,3.000,-0.000,-0.000,0.000,-171.613,215.754
100836.448,301.917,1.164,9.994,58.110,-0.568,54.674,-29.428,-37.519,-34.973,-25.799,-27.814,-27.441,-27.612,-27.015,-10.524,-5.904,-7.965,-4.913,-9.718,-11.505,-13.285,3.000,-0.000,-0.000,0.000,-171.613,215.754
100836.448,301.913,1.164,9.981,57.952,-0.408,54.674,-30.431,-37.625,-34.138,-26.447,-28.126,-27.441,-28.575,-28.243,-11.044,-5.272,-8.177,-4.913,-8.359,-12.230,-13.735,3.000,-0.000,-0.000,0.000,-171.662,215.734
100840.479,301.913,1.164,10.001,58.189,-0.728,54.349,-30.543,-38.053,-34.869,-26.555,-27.814,-27.655,-27.612,-29.248,-11.461,-5.694,-8.390,-4.704,-9.195,-11.505,-14.410,3.000,-0.000,-0.000,0.000,-171.597,215.744
100836.448,301.912,1.164,10.001,58.189,-0.568,54.133,-30.209,-38.908,-34.765,-26.447,-28.230,-28.082,-28.896,-29.025,-11.774,-6.115,-8.390,-5.227,-9.300,-12.023,-13.172,3.000,-0.000,-0.000,0.000,-171.662,215.724
100832.416,301.915,1.163,9.981,57.952,-0.728,54.025,-30.766,-37.946,-35.391,-26.231,-28.333,-28.295,-28.789,-29.136,-11.149,-6.432,-8.071,-5.123,-10.031,-11.816,-13.622,3.000,-0.000,-0.000,0.000,-171.662,215.744
100840.479,301.907,1.164,9.974,57.873,-0.568,54.349,-31.212,-38.160,-34.973,-26.878,-28.749,-28.509,-29.110,-29.695,-11.149,-4.956,-8.708,-4.600,-8.777,-12.541,-13.735,3.000,-0.000,-0.000,0.000,-171.678,215.754
100840.479,301.909,1.164,9.980,57.952,-0.568,53.808,-30.654,-38.160,-35.182,-26.878,-29.475,-28.402,-28.682,-30.364,-11.565,-5.483,-8.496,-5.018,-8.777,-10.986,-14.636,3.000,-0.000,-0.000,0.000,-171.678,215.734
100836.448,301.912,1.164,9.987,58.031,-0.248,53.916,-30.766,-38.588,-35.182,-27.526,-28.230,-28.936,-29.217,-28.467,-11.982,-5.904,-8.284,-4.913,-9.300,-11.712,-13.510,3.000,-0.000,-0.000,0.000,-171.662,215.754
100840.479,301.915,1.164,9.994,58.110,-0.568,53.375,-30.320,-38.694,-35.913,-27.310,-28.956,-28.509,-29.431,-28.690,-11.149,-6.326,-8.602,-5.123,-9.195,-11.194,-13.735,3.000,-0.000,-0.000,0.000,-171.711,215.724
100840.479,301.917,1.164,9.994,58.110,-0.088,54.458,-31.100,-38.374,-35.287,-27.310,-28.852,-29.150,-29.324,-28.132,-11.044,-5.377,-8.708,-5.227,-8.882,-11.505,-13.510,3.000,-0.000,-0.000,0.000,-171.695,215.754
100840.479,301.913,1.164,9.974,57.873,-0.568,54.241,-30.431,-38.481,-35.704,-27.418,-29.579,-28.829,-29.003,-28.243,-11.565,-5.799,-8.071,-4.913,-8.882,-11.297,-13.510,3.000,-0.000,-0.000,0.000,-171.711,215.744
100828.385,301.928,1.163,20.126,235.611,-1.209,233.564,-286.368,-306.242,-312.673,-257.490,-226.771,-210.987,-197.137,-47.891,19.522,23.347,22.453,26.388,21.770,26.788,42.300,3.000,-109.922,-58.040,0.000,-111.206,215.775
100832.416,301.926,1.163,20.135,235.848,-1.049,233.780,-286.925,-306.883,-311.211,-258.029,-226.252,-211.094,-195.318,-49.565,20.253,24.404,22.346,26.597,21.980,26.165,40.721,3.000,-109.922,-58.040,0.000,-111.189,215.744
100828.385,301.926,1.163,20.126,235.611,-1.209,234.105,-286.591,-306.837,-311.733,-257.058,-227.497,-211.735,-195.853,-49.788,19.104,23.664,22.559,26.074,21.770,26.165,40.157,3.000,-109.922,-58.040,0.000,-111.173,215.744
100816.290,301.925,1.163,20.127,235.611,-1.529,233.347,-286.257,-306.302,-311.212,-257.382,-226.356,-210.880,-197.887,-48.560,18.896,23.453,22.133,26.178,21.666,25.854,40.608,3.000,-109.922,-58.040,0.000,-111.206,215.734
100824.353,301.925,1.163,20.116,235.374,-1.049,232.589,-287.037,-306.195,-312.778,-257.706,-227.186,-211.414,-197.351,-51.016,18.687,22.080,21.601,25.445,20.828,25.127,39.705,3.000,-109.922,-58.040,0.000,-111.189,215.744
100824.353,301.923,1.163,20.129,235.690,-1.209,232.265,-287.594,-307.478,-312.256,-258.570,-227.705,-212.055,-199.064,-51.351,18.269,22.819,20.537,25.236,21.038,25.438,39.367,3.000,-109.922,-58.040,0.000,-111.189,215.734
100824.353,301.925,1.163,20.123,235.532,-1.209,231.831,-287.371,-308.012,-313.195,-257.922,-228.847,-211.842,-199.599,-49.788,18.165,22.925,21.176,25.131,20.724,25.127,38.690,3.000,-109.922,-58.040,0.000,-111.173,215.744
100824.353,301.930,1.163,20.130,235.690,-1.209,232.156,-286.591,-307.264,-313.091,-257.706,-226.978,-212.696,-198.529,-49.230,17.956,22.819,21.388,26.074,21.038,25.750,39.818,3.000,-109.922,-58.040,0.000,-111.173,215.754
